Eschbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/8220/Eschbach," In Rot ein silbernes (weißes) Johanniterkreuz, belegt mit einem silbernen (weißen) Herzschild, worin drei (2:1) rote Schildchen. ",4337255-7
Hülben,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/15879/H%C3%BClben, In Blau über einem silbernen (weißen) Wellenschildfuß ein goldener (gelber) Ammonit. ,4026058-6
Forchheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/9816/Forchheim," In Blau über goldenem (gelbem) Dreiberg rechtshin liegend ein silbernes (weißes) Senseneisen, darüber eine gestürzte silberne (weiße) Pflugschar, beseitet von zwei goldenen (gelben) Sternen. ",7669594-3
Schechingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4814/Schechingen," In geteiltem, oben von Rot und Silber (Weiß) gespaltenem, unten blauem Schild oben links ein schräger roter Pfeil. ",4681760-8
Heitersheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/8397/Heitersheim, In Rot ein silbernes (weißes) Johanniterkreuz. ,4362097-8
Heuweiler,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/8403/Heuweiler, In Silber (Weiß) schräggekreuzt eine Heugabel mit drei schwarzen Zinken und rotem Stiel und ein roter Rechen. ,7822073-7
Graben-Neudorf,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5526/Graben-Neudorf," In Blau ein schwebendes, geradarmiges silbernes (weißes) Tatzenkreuz, dahinter zwei schräggekreuzte silberne (weiße) Spaten (Grabscheite) mit schwarzen Stielen. ",4218290-6
Ihringen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/8536/Ihringen," In gespaltenem Schild vorn in Gold (Gelb) ein roter Schrägbalken, hinten in Rot über einem silbernen (weißen) Rebmesser eine gestürzte goldene (gelbe) Weintraube am Stiel. ",4305123-6
Kirchzarten,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/8552/Kirchzarten," In gespaltenem Schild vorn in Gold (Gelb) ein aufgerichteter, rotbewehrter und rotbezungter schwarzer Bär, mit der linken Pranke ein silbernes (weißes) Patriarchenhochkreuz schulternd, hinten in Silber (Weiß) ein halbes durchgehendes rotes Kreuz am Spalt. ",4030845-5
Tuningen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/13779/Tuningen," In Silber (Weiß) ein angehackter schwarzer Schrägbalken, aus dem beiderseits je eine golden (gelb) besamte rote Rose mit grünen Kelchblättern an schwarzem Stiel wächst. ",4453764-5
Ehningen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/98/Ehningen," In Blau ein goldener (gelber) Entenfuß, der einen roten Apfel umkrallt. ",4319394-8
Kronau,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5373/Kronau," In Blau ein geschliffener, fünfstrahliger silberner (weißer) Stern. ",4219156-7
Neuenburg am Rhein,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/8708/Neuenburg+am+Rhein, In Rot ein goldener (gelber) Schrägbalken. ,4041743-8
Merzhausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/8682/Merzhausen," In Silber (Weiß) ein aufgerichteter, rot bewehrter und rot bezungter schwarzer Bär, in den Vorderpranken einen von Gold (Gelb) über Grün geteilten Wappenschild haltend. ",4038761-6
Holzmaden,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/369/Holzmaden, In Silber (Weiß) unter einer liegenden schwarzen Hirschstange eine gestürzte schwarze Pflugschar. ,4095600-3
Königsbronn,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4114/K%C3%B6nigsbronn," In Schwarz ein goldener (gelber) Schalenbrunnen, von dessen in einer goldenen (gelben) Kleeblattkrone endender Mittelsäule beiderseits je ein goldenes (gelbes) Rohr mit silbernem (weißem) Wasserstrahl hervorgeht. ",4098659-7
Pfinztal,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5536/Pfinztal," In geteiltem und oben gespaltenem Schild oben vorn in Gold (Gelb) ein roter Schrägbalken, hinten in Blau ein durchgehendes, geschliffenes silbernes (weißes) Kreuz, unten in Blau ein silberner (weißer) Brückenbogen an der Teilung. ",4045531-2
Hochdorf,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17269/Hochdorf," Von Rot, Silber (Weiß), Schwarz und Silber (Weiß) schräg geviert, die Vierung überdeckt mit einem liegenden, bewurzelten roten Lilienstab, im unteren schwarzen Feld ein durchgehendes goldenes (gelbes) Kreuz. ",4656264-3
Kreßberg,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/3507/Kre%C3%9Fberg, In Gold (Gelb) auf grünem Dreiberg ein pfahlweis gestellter roter Krebs. ,4550713-2
Binzen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14833/Binzen," Unter rotem Schildhaupt, worin eine aufgehende goldene (gelbe) Sonne, in Blau eine goldene (gelbe) Korngarbe. ",4088341-3
Utzenfeld,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/15093/Utzenfeld, In Blau schräggekreuzt eine silberne (weiße) Zange und ein goldener (gelber) Palmzweig. ,4383594-6
Affalterbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/869/Affalterbach, In Silber (Weiß) über blauem Wellenschildfuß ein natürlicher Apfelbaum mit grünem Laub und roten Äpfeln. ,4206201-9
Gundelfingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/8353/Gundelfingen," In gespaltenem Schild vorn in Gold (Gelb) ein roter Schrägbalken, hinten in Grün in einer silbernen (weißen) Einfriedung eine silberne (weiße) Tanne. ",4399567-6
Massenbachhausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/2075/Massenbachhausen, In Rot über drei (2:1) silbernen (weißen) Ringen ein goldenes (gelbes) Haus. ,4702201-2
Dettenhausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16105/Dettenhausen," Unter rotem Schildhaupt, darin eine abgeschnittene, linkshin liegende goldene (gelbe) Gerstenähre, in Gold (Gelb) ein stehender roter Hirsch. ",4090711-9
Aitern,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14810/Aitern," In Silber (Weiß) ein blauer Wellenschrägbalken, begleitet von zwei blauen Eisen mit schwarzem Stiel. ",7760220-1
Baden-Baden,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5172/Baden-Baden, In Gold (Gelb) ein roter Schrägbalken. ,4004169-4
Rauenberg,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6472/Rauenberg," Im Göpelschnitt geteilt; rechts oben in Blau ein durchgehendes, geschliffenes silbernes (weißes) Kreuz, links in Gold (Gelb) auf grünem Dreiberg ein blauer Zinnenturm, unten in Silber (Weiß) an grünem Rebast mit zwei grünen Blättern eine blaue Traube. ",4302691-6
Egenhausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6798/Egenhausen," In Rot eine Silberdistel mit silberner (weißer) Blüte, bewurzeltem goldenen (gelben) Stengel und sechs goldenen (gelben) Blättern. ",4322016-2
Sulzburg,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/9194/Sulzburg," In Blau auf silbernem (weißem) Gebirge mit schwarzem Stollenmundloch sitzend ein silbern (weiß) gekleideter Engel mit erhobener Rechter und schwarzem Kreuz über dem Kopf, rechts davor ein nach links schreitender, silbern (weiß) gekleideter Bergmann mit brennender silberner (weißer) Fackel in der Linken, mit der Rechten eine silberne (weiße) Keilhaue schulternd, über ihm ein goldener (gelber) Stern. ",4058582-7
Dossenheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6287/Dossenheim, In Silber (Weiß) drei blaue Trauben (1 : 2) an einer grünen Ranke mit vier grünen Blättern. ,4012832-5
Titisee-Neustadt,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/9201/Titisee-Neustadt," In Silber (Weiß) auf blauem Boden, worin ein silberner (weißer) Wellenbalken, eine grüne Tanne, auf deren Zweigen links ein zur Schildmitte blickendes rotes Eichhörnchen sitzt. ",4060251-5
Ellenberg,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4329/Ellenberg," In Gold (Gelb) ein aus dem Schildrand wachsender, nach links gewendeter schwarzer Elchkopf. ",4278592-3
Walldorf,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6573/Walldorf, In Rot auf grünem Boden ein silberner (weißer) Eichbaum mit Eicheln. ,4064449-2
Forbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5699/Forbach," In Silber (Weiß) eine schrägliegende blaue Axt mit schwarzem Stiel, oben und unten begleitet von je einer blaubesamten roten Rose mit grünen Kelchblättern. ",4387431-9
Unterwachingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16968/Unterwachingen," In geteiltem Schild oben in Silber (Weiß) ein roter Doppelhaken (N mit spitzen Enden), unten in Rot schräg gekreuzt ein silberner (weißer) Schlüssel (Bart oben, nach außen) und ein silbernes (weißes) Schwert. ",7836803-0
Vogtsburg im Kaiserstuhl,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/9531/Vogtsburg+im+Kaiserstuhl," In Rot über einem silbernen (weißen) Dreiberg ein silberner (weißer) Balken mit sieben Zinnen, darüber ein goldener (gelber) Rebzweig mit goldenem (gelbem) Blatt und goldener (gelber) Traube. ",4108358-1
March,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/9526/March," In gespaltenem Schild vorn in Silber (Weiß) ein durchgehendes, geschliffenes rotes Fußspitzkreuz, hinten in Rot ein aufgerichteter silberner (weißer) Bär. ",4369305-2
Cleebronn,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1895/Cleebronn, In Silber (Weiß) unter einem sechsspeichigen roten Rad ein dreiblättriges grünes Kleeblatt. ,4348388-4
Eberstadt,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1904/Eberstadt," In geteiltem Schild oben in Schwarz ein wachsender goldener (gelber) Eber, unten in Gold (Gelb) eine liegende schwarze Hirschstange. ",4389457-4
Werbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/3888/Werbach," Aus einer erniedrigten Schildteilung emporkommend oben in Silber (Weiß) ein achtspeichiges rotes Rad, unten in Blau zwei fünfblättrige silberne (weiße) Rosen nebeneinander. ",4065520-9
Kirchardt,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/2016/Kirchardt, In Silber (Weiß) auf waagerechtem grünem Zweig eine steigende grüne Eichel. ,4265632-1
Ölbronn-Dürrn,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/7172/%C3%96lbronn-D%C3%BCrrn," In Gold (Gelb) über einem grünen Berg, worin ein goldenes (gelbes) Eichenblatt mit goldener (gelber) Eichel, rechts ein vierspeichiges schwarzes Pflugrad, links ein gemauerter roter Turm mit Flankenmauern, Wehrgang und Spitzdach. ",7523206-6
Kämpfelbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/7169/K%C3%A4mpfelbach," In Gold (Gelb) ein roter, mit zwei goldenen (gelben) Lilien belegter Schräglinksbalken. ",4347073-7
Widdern,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/2241/Widdern, In Schwarz ein stehender goldener (gelber) Widder. ,4205091-1
Bad Rappenau,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1804/Bad+Rappenau, In Gold (Gelb) auf blauem Schildfuß ein aufspringendes schwarzes Roß (Rappe). ,4048416-6
Kappel-Grafenhausen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/12178/Kappel-Grafenhausen," In gespaltenem Schild vorn in Rot zwischen zwei pfahlweis gestellten goldenen (gelben) Rudern zwei schräggekreuzte silberne (weiße) Fische (Köpfe nach unten), überdeckt von einem pfahlweis gestellten silbernen (weißen) Fisch (Kopf nach oben), hinten in Blau auf grünem Schildfuß ein silbern (weiß) gewandeter Engel mit silbernen (weißen) Flügeln, mit beiden Händen ein auf dem Boden stehendes schwarzes Andreaskreuz haltend. ",4582983-4
Bad Friedrichshall,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1793/Bad+Friedrichshall," In gespaltenem Schild vorne in Silber (Weiß) unter einem blauen Reichsapfel mit silbernem (weißem) Reif und schwarzem Kreuz drei blaue Wellenleisten übereinander, hinten in Blau ein aufgerichtetes silbernes (weißes) Roß. ",4241391-6
Freiamt,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/10132/Freiamt," In Gold (Gelb) ein roter Schrägbalken, begleitet oben von einem steigenden roten Halbmond mit Gesicht und zwei roten Sternen, unten von einer aus dem unteren Schildrand wachsenden grünen Tanne mit schwarzem Stamm. ",4018262-9
Griesingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16820/Griesingen," In Blau ein von Rot und Silber (Weiß) geteilter Schrägbalken, darunter eine, darüber zwei goldene (gelbe) Kugeln. ",4646227-2
Winden im Elztal,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/10210/Winden+im+Elztal," In Silber (Weiß) auf grünem Dreiberg eine rote Kirche, beseitet von zwei achtspeichigen roten Mühlrädern. ",4387285-2
Göggingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4450/G%C3%B6ggingen," In gespaltenem Schild vorne in Gold (Gelb) ein blaues Schwert, hinten in Blau ein goldener (gelber) Abtsstab. ",4086753-5
Achern,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/10338/Achern," In gespaltenem Schild vorn in Gold (Gelb) ein halber rot bewehrter und rot bezungter schwarzer Adler am Spalt, hinten in Rot ein silberner (weißer) Balken. ",4000362-0
Bad Peterstal-Griesbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/10369/Bad+Peterstal-Griesbach," In Blau auf erniedrigtem grünen Bogenschildfuß der silbern (weiß) gekleidete golden (gelb) nimbierte Heilige Petrus, in der herabhängenden Rechten einen goldenen (gelben) Schlüssel mit dem Bart nach unten und nach außen gekehrt, die Linke erhoben mit ausgestreckten Daumen und Zeigefinger. ",4269223-4
Biberach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/10434/Biberach," In Grün eine bewurzelte silberne (weiße) Linde, vor deren Stamm kauernd ein silberner (weißer) Biber, der in den Vorderpfoten ein silbernes (weißes) Holzstück hält. ",4250657-8
Berglen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1715/Berglen, In Gold (Gelb) auf grünem Dreiberg ein grüner Kirschbaum mit neun Blättern. ,4225354-8
Wellendingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/12772/Wellendingen," In Silber (Weiß) über erhöhtem blauen Wellenschildfuß ein schreitender, hersehender roter Löwe (Leopard). ",4218427-7
Meißenheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/11121/Mei%C3%9Fenheim, In Gold (Gelb) ein roter Ring. ,4361991-5
Hardthausen am Kocher,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/2321/Hardthausen+am+Kocher," In Silber (Weiß) ein blauer Wellen-Schrägbalken, belegt mit drei schräg aufwärts gerichteten herzförmigen goldenen (gelben) Blättern und beiderseits begleitet von je einer schräg abwärts gerichteten schwarzen Hirschstange. ",4470601-7
Frittlingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14056/Frittlingen," In geteiltem Schild oben von Rot und Silber (Weiß) zweimal gespalten und zweimal geteilt, unten in Silber (Weiß) der schwarze Großbuchstabe F (in Fraktur). ",4440657-5
Kuchen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/757/Kuchen," In geteiltem Schild oben in Rot auf goldenem (gelbem) Vierberg stehend ein silberner (weißer) Elefant, unten in Silber (Weiß) eine fünfblättrige, golden (gelb) besamte rote Rose mit grünen Kelchblättern. ",4255941-8
Steinheim am Albuch,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/4151/Steinheim+am+Albuch," In Silber (Weiß) auf sechs (1:2:3) aus dem Unterrand emporkommenden, silbern (weiß) gefugten schwarzen Steinen eine grüne Buche, rechts oben eine schräglinke schwarze Hirschstange, links oben ein schräg aus dem Schildrand hervorkommender schwarzer Krummstab. ",4202138-8
Waldbronn,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5586/Waldbronn," In Blau ein silberner (weißer) Wellenschrägbalken, begleitet oben von einer gestürzten goldenen (gelben) Pflugschar, unten von einem abnehmenden goldenen (gelben) Mond mit Gesicht. ",4064365-7
Aspach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1694/Aspach," Von Grün und Silber (Weiß) im Wellenschnitt schräglinks geteilt, das silberne (weiße) Feld oben in ein schräges silbernes (weißes) Espenblatt, das grüne Feld unten in eine grüne Weintraube auslaufend. ",4104204-9
Drackenstein,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/664/Drackenstein, In Gold (Gelb) auf grünem Dreiberg ein feuerspeiender roter Drache. ,7817283-4
Mauer,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6401/Mauer, In Silber (Weiß) auf grünem Boden eine rote Mauer mit vier Zinnen. ,4571998-6
Emerkingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16805/Emerkingen, In Silber (Weiß) ein liegender roter Mauerhaken (N mit spitzen Enden). ,7817924-5
Mundelsheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1064/Mundelsheim, In Rot unter einer liegenden schwarzen Hirschstange eine aufgehobene silberne (weiße) Rechthand. ,4529018-0
Kippenheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/11021/Kippenheim, In Rot eine goldene (gelbe) Pflugschar zwischen zwei abgewendeten silbernen (weißen) Rebmessern mit schwarzem Griff. ,4110272-1
Kehl,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/11000/Kehl," In Silber (Weiß) ein schwarzer Anker, beseitet von zwei roten Rosen. ",4030137-0
Nagold,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6844/Nagold, In von Silber (Weiß) und Rot geteiltem Schild ein blauer Nagel. ,4041146-1
Heimsheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/7020/Heimsheim, In Grün zwei aus dem Unterrand wachsende schräggekreuzte goldene (gelbe) Ähren. ,4521117-6
Marbach am Neckar,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/1033/Marbach+am+Neckar," In Gold (Gelb) gespalten, vorne drei liegende schwarze Hirschstangen übereinander, hinten ein viereckiger silberner (weißer) Zinnenturm mit rotem Pyramidendach, umrankt von einer grünen Weinrebe mit grünen Blättern und zwei blauen Trauben. ",4037443-9
Allmannsweiler,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17041/Allmannsweiler," In Grün ein durchgehendes, gegratetes goldenes (gelbes) Kreuz mit erhöhtem Balken. ",7760303-5
Uttenweiler,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17713/Uttenweiler, In Blau zwei schräggekreuzte goldene (gelbe) Pfeile. ,4410548-4
Berghülen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16709/Bergh%C3%BClen," In einem durch Wellenschnitt von Gold (Gelb) und Blau geteilten Schild oben eine schwarze Hirschstange, unten ein schwebender goldener (gelber) Dreiberg. ",4598368-9
Sauldorf,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/21406/Sauldorf," In einem durch Wellenschnitt von Silber (Weiß) und Blau geteilten Schild oben ein schräger blauer Schlüssel, dessen Bart aus drei linksgewendeten Haken besteht; unten ein schwimmender, flugbereiter silberner (weißer) Schwan. ",4402376-5
Mühlhausen im Täle,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/759/M%C3%BChlhausen+im+T%C3%A4le, In Rot auf silbernem (weißem) Zweig ein silberner (weißer) Kuckuck. ,4441039-6
Eberdingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/942/Eberdingen," In Gold (Gelb) aus den Kuppen eines grünen Dreibergs wachsend drei grüne Rosenzweige (die beiden äußeren schräg gekreuzt), von denen jeder eine fünfblättrige rote Rose mit grünen Kelchblättern trägt. ",4107014-8
Weinheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/6578/Weinheim," Durch eine eingebogene goldene (gelbe) Spitze, worin eine rote Weinleiter (Raste), geteilt; vorn in Schwarz ein linksgewendeter, rot bewehrter, rot bezungter und rot gekrönter goldener (gelber) Löwe, hinten von Silber (Weiß) und Blau schräggerautet. ",4065163-0
Gernsbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5742/Gernsbach," In Silber (Weiß) eine blaubesamte rote Rose mit grünen Kelchblättern, darunter zwei schräggekreuzte blaue Doppelhaken. ",4092873-1
Berghaupten,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/10427/Berghaupten," In gespaltenem Schild vorn in Gold (Gelb) ein roter Balken, hinten in Silber (Weiß) auf grünem Dreiberg ein linksgewendeter Mannsrumpf mit schwarzer Mütze und rotem Kragen. ",4755952-4
Adelsheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/5954/Adelsheim, In Silber (Weiß) ein gebogenes schwarzes Steinbockshorn. ,4352222-1
Schönwald im Schwarzwald,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/13488/Sch%C3%B6nwald+im+Schwarzwald, In Silber (Weiß) auf grünem Fünfberg fünf grüne Tannen mit schwarzem Stamm; vom Fuß des obersten Berges fließt eine blaue Kaskade herab. ,4053156-9
Eimeldingen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/14856/Eimeldingen," In gespaltenem und halbgeteiltem Schild vorn in Gold (Gelb) ein roter Schrägbalken, hinten oben in Blau eine goldene (gelbe) Garbe, unten in Silber (Weiß) an einem grünen Rebast mit zwei Blättern eine grüne Weintraube. ",4385157-5
Altheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17043/Altheim," In einem von Gold (Gelb) und Rot erhöht geteilten Schild auf grünem Boden über silbernem (weißem) Wasser ein aufgerichteter, linksgewendeter, widersehender, rot bezungter natürlicher Biber, in den Vorderpfoten einen golden (gelb) gerahmten, mit einem roten, golden (gelb) verbrämten und beschlagenen Herzogshut bekrönten roten Kartuschenschild, darin ein silberner (weißer) Balken, haltend. ",4001522-1
Grafenau,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/285/Grafenau, In Rot unter zwei schräg gekreuzten goldenen (gelben) Heuliechern ein silbernes (weißes) Johanniterkreuz. ,4021782-6
Ohlsbach,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/11511/Ohlsbach," In geteiltem Schild oben in Rot ein aufgebogener silberner (weißer) Fisch, unten in Silber (Weiß) an grünem Rebzweig mit zwei grünen Blättern eine blaue Traube. ",4805399-5
Ebersbach an der Fils,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/670/Ebersbach+an+der+Fils, In Rot auf grünem Boden stehend ein goldener (gelber) Eber mit silbernen (weißen) Hauern. ,4092261-3
Beimerstetten,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16705/Beimerstetten, In Silber (Weiß) auf grünem Boden ein natürlicher Birnbaum mit fünf (1:2:2) natürlichen Birnen. ,4740804-2
Grünkraut,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/19421/Gr%C3%BCnkraut, In Gold (Gelb) auf grünem Dreiberg ein grünes Farnkraut mit vier Wedeln. ,4460851-2
Hattenhofen,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/747/Hattenhofen," In Rot auf grünem Hügel zwischen zwei goldenen (gelben) Laubbäumen ein silbernes (weißes) Haus mit spitzem silbernem (weißem) Ziegeldach, geschlossener Tür und zwei Fenstern. ",4434560-4
Dettingen an der Erms,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/15834/Dettingen+an+der+Erms," In Rot ein pfahlweis gestellter goldener (gelber) Doppelhaken (Z mit spitzen Enden), begleitet oben links und unten rechts von je einem sechsstrahligen goldenen (gelben) Stern. ",4011561-6
Hartheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/8383/Hartheim, In Blau zwei schräggekreuzte goldene (gelbe) Schlüssel mit dem Bart nach oben und nach außen gekehrt. ,4278582-0
Schrozberg,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/3258/Schrozberg, In Gold (Gelb) über einem grünen Berg eine blaue Kornblume. ,4198198-4
Külsheim,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/3805/K%C3%BClsheim," In Blau auf zweistufigem Sockel ein goldener (gelber) Dreischalenbrunnen, oben mit aufsteigendem und geteiltem, silbernem (weißem) Wasserstrahl sowie mit zwei ins mittlere und vier ins untere Becken fallenden silbernen (weißen) Wasserstrahlen. ",4219440-4
Burgrieden,https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17141/Burgrieden," In geteiltem Schild oben in Rot eine silberne (weiße) Burg mit zwei Zinnentürmen und einem Staffelgiebel über dem Rundbogentor ohne Flügel, unten in Grün ein silberner (weißer) Wellenbalken. ",4331759-5
